"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-21","6.71",,"0.00","0.0","0.0","90","102","73","   90","   90","23.0","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-22","6.04",,"0.00","0.0","0.0","91","103","74","  230","  100","21.9","32.0",,,"    1",,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-23","4.70",,"0.00","0.0","0.0","89","102","75","  110","  130","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-24","6.93",,"0.00","0.0","0.0","88","98","74","  110","  110","18.1","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-25","6.71",,"0.00","0.0","0.0","85","96","71","  120","  140","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-26","5.82",,"0.00","0.0","0.0","85","98","72","  160","  260","14.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-27","4.47",,"0.00","0.0","0.0","87","100","73","  160","  180","13.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-28","4.92",,"0.00","0.0","0.0","89","104","76","  190","  210","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-29","5.82",,"0.00","0.0","0.0","91","104","78","  330","  310","18.1","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-30","6.26",,"0.00","0.0","0.0","88","92","75","  270","  270","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-08-31","15.66",,"0.00","0.0","0.0","87","96","76","  250","  250","29.1","38.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-01","14.76",,"0.00","0.0","0.0","83","95","74","  340","  360","31.1","40.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-02","5.59",,"0.00","0.0","0.0","81","96","67","   10","   20","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-03","4.03",,"0.00","0.0","0.0","85","101","67","  120","  120","13.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-04","10.29",,"0.00","0.0","0.0","88","99","76","  110","  110","21.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-05","11.18",,"0.00","0.0","0.0","84","94","73","  100","   90","21.9","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-06","4.25",,"0.00","0.0","0.0","82","93","71","  180","  200","13.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-07","7.61",,"0.00","0.0","0.0","84","100","71","  230","  240","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-08","13.87",,"0.32","0.0","0.0","87","100","60","  130","  130","31.1","42.9",,,"    1",,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-09","12.30",,"0.01","0.0","0.0","62","65","50","  100","   90","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-10","8.95",,"0.00","0.0","0.0","55","66","50","  100","   60","16.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-11","6.26",,"0.00","0.0","0.0","62","78","54","  360","  350","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-12","9.17",,"0.00","0.0","0.0","71","83","62","   20","   10","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-13","9.17",,"0.00","0.0","0.0","74","88","64","   10","  110","17.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-14","7.38",,"0.26","0.0","0.0","74","81","66","  110","  110","21.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-15","3.58",,"0.00","0.0","0.0","70","84","60","  260","  240","8.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-16","4.47",,"0.00","0.0","0.0","76","93","63","  100","   90","21.0","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-17","6.71",,"0.00","0.0","0.0","78","90","65","   10","   10","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-18","8.05",,"0.00","0.0","0.0","76","85","63","  100","  100","21.0","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-19","5.59",,"0.00","0.0","0.0","74","86","61","  150","  160","17.0","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-20","4.47",,"0.00","0.0","0.0","75","89","62","  120","  110","14.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-21","4.25",,"0.00","0.0","0.0","76","90","59","  180","  200","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-22","4.47",,"0.00","0.0","0.0","76","94","58","  260","  280","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-23","6.71",,"0.00","0.0","0.0","80","96","60","   10","   10","25.1","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-24","3.36",,"0.00","0.0","0.0","80","96","64","  140","  130","10.1","14.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-25","5.37",,"0.00","0.0","0.0","82","98","64","  230","  300","14.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-26","9.40",,"0.00","0.0","0.0","83","98","64","  300","  290","25.1","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-27","11.41",,"0.00","0.0","0.0","87","98","66","   80","   90","23.9","34.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-28","11.41",,"0.00","0.0","0.0","74","76","58","   90","   80","25.9","40.0",,,,,,"    1","    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-29","2.91",,"0.00","0.0","0.0","66","81","53","   70","   70","10.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-09-30","3.13",,"0.00","0.0","0.0","70","89","52","  110","  240","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-01","6.93",,"0.00","0.0","0.0","74","90","56","  100","  150","19.9","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-02","4.92",,"0.00","0.0","0.0","75","90","59","  170","  190","10.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-03","5.14",,"0.00","0.0","0.0","75","92","56","   80","   80","19.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-04","4.70",,"0.00","0.0","0.0","73","87","60","  100","  110","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-05","4.92",,"0.00","0.0","0.0","75","92","59","  220","  210","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-06","5.14",,"0.00","0.0","0.0","75","94","59","  360","   20","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-07","3.13",,"0.00","0.0","0.0","75","93","55","  120","  200","8.9","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-08","2.91",,"0.00","0.0","0.0","75","93","56","  220","  310","10.1","17.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-09","3.80",,"0.00","0.0","0.0","74","94","54","  270","  260","17.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-10","7.61",,"0.00","0.0","0.0","76","91","55","  260","  220","21.0","25.9",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-11","8.28",,"0.00","0.0","0.0","77","90","59","  250","  280","23.9","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-12","6.04",,"0.00","0.0","0.0","75","85","61","  130","  140","14.1","21.9",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-13","2.91",,"0.00","0.0","0.0","72","91","56","   20","   10","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-14","11.41",,"0.00","0.0","0.0","75","95","54","  280","  280","30.0","42.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-15","8.72",,"0.00","0.0","0.0","77","83","57","  290","  280","23.9","34.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-16","7.38",,"0.00","0.0","0.0","66","76","54","  100","   80","16.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-17","6.93",,"0.00","0.0","0.0","67","90","49","  290","  260","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-18","9.62",,"0.00","0.0","0.0","80","90","65","  280","  290","25.1","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-19","5.14",,"0.00","0.0","0.0","74","90","53","  280","  280","21.0","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-20","4.70",,"0.00","0.0","0.0","72","89","57","  250","  260","14.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-21","2.24",,"0.00","0.0","0.0","71","90","53","  190","  180","12.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-22","10.29",,"0.00","0.0","0.0","74","88","56","  250","  250","23.9","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-23","8.28",,"0.00","0.0","0.0","76","85","54","  100","  120","21.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-24","4.25",,"0.00","0.0","0.0","63","85","51","  240","  240","19.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-25","14.76",,"0.00","0.0","0.0","74","87","62","  260","  260","29.1","38.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-26","13.20",,"0.12","0.0","0.0","65","75","32","   70","   70","21.9","30.0",,,,"    1",,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-27","10.07",,"0.06","0.0","0.0","34","36","29","   80","   80","21.0","29.1","    1",,,"    1","    1",,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-28","6.93",,"0.00","0.0","0.0","39","56","32","  250","  230","21.9","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-29","5.14",,"0.00","0.0","0.0","49","66","36","  120","  120","12.1","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-30","5.59",,"0.00","0.0","0.0","55","73","42","  360","   10","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-10-31","5.82",,"0.00","0.0","0.0","59","77","48","  350","  350","12.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-01","8.50",,"0.00","0.0","0.0","65","73","55","  100","   90","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-02","4.92",,"0.00","0.0","0.0","60","76","46","   90","  110","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-03","4.25",,"0.00","0.0","0.0","62","78","47","  360","  360","8.9","11.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-04","5.59",,"0.00","0.0","0.0","64","83","46","   10","  360","13.0","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-05","9.17",,"0.00","0.0","0.0","69","85","56","  100","   80","17.0","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-06","6.49",,"0.00","0.0","0.0","66","83","50","  150","  160","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-07","8.28",,"0.00","0.0","0.0","69","85","55","  270","  190","21.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-08","13.42",,"0.00","0.0","0.0","72","79","65","  250","  240","32.0","44.1",,,,,,"    1","    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-09","14.99",,"0.00","0.0","0.0","68","73","52","  270","  270","25.1","36.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-10","7.16",,"0.00","0.0","0.0","53","62","42","  350","  340","21.0","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-11","4.25",,"0.00","0.0","0.0","51","67","36","  260","  260","13.0","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-12","5.14",,"0.00","0.0","0.0","55","74","38","  260","  260","16.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-13","6.49",,"0.00","0.0","0.0","60","74","48","  360","   10","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-14","13.42",,"0.00","0.0","0.0","63","74","52","  260","  260","31.1","45.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-15","6.71",,"0.00","0.0","0.0","59","70","45","   10","  350","16.1","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-16","6.93",,"0.00","0.0","0.0","57","77","45","  360","   10","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-17","6.04",,"0.00","0.0","0.0","60","80","45","   10","  120","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-18","2.91",,"0.00","0.0","0.0","63","80","44","  180","  200","8.9","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-19","3.80",,"0.00","0.0","0.0","68","85","53","  190","  200","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-20","2.91",,"0.00","0.0","0.0","66","82","50","   80","   60","10.1","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-21","3.58",,"0.00","0.0","0.0","66","80","48","   50","   50","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-22","10.51",,"0.00","0.0","0.0","62","76","51","   90","   80","23.0","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-23","8.72",,"0.00","0.0","0.0","62","77","54","  240","  230","21.9","30.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-24","15.66",,"0.00","0.0","0.0","64","67","45","  280","  280","31.1","47.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-25","6.49",,"0.00","0.0","0.0","52","66","35","  280","  240","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-26","5.37",,"0.00","0.0","0.0","54","71","38","  250","  240","21.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-27","4.92",,"0.00","0.0","0.0","53","65","37","  110","  110","17.0","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-28","5.82",,"0.00","0.0","0.0","46","57","34","  350","  360","18.1","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-29","7.38",,"0.00","0.0","0.0","45","63","31","   70","   80","18.1","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-11-30","5.14",,"0.00","0.0","0.0","46","55","33","   80","   70","15.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-01","6.71",,"0.00","0.0","0.0","44","62","26","  220","  210","18.1","23.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-02","9.17",,"0.00","0.0","0.0","44","49","32","   80","   80","19.9","27.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-03","4.70",,"0.00","0.0","0.0","38","48","30","   30","   30","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-04","3.80",,"0.00","0.0","0.0","37","54","21","   10","   10","14.1","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-05","4.25",,"0.00","0.0","0.0","43","60","29","  360","   10","14.1","19.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-06","4.47",,"0.00","0.0","0.0","44","62","27","  210","  220","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-07","5.14",,"0.00","0.0","0.0","45","63","30","   30","  350","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-08","5.82",,"0.00","0.0","0.0","48","65","36","   10","   40","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-09","3.58",,"0.00","0.0","0.0","47","66","33","   10","   10","10.1","13.0",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-10","6.49",,"0.02","0.0","0.0","50","57","41","  260","  250","23.9","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-11","14.09",,"0.00","0.0","0.0","53","60","45","  260","  270","32.0","40.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-12","12.30",,"0.00","0.0","0.0","53","64","40","  250","  250","31.1","40.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-13","11.18",,"0.00","0.0","0.0","49","54","33","  280","  290","35.1","47.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-14","4.25",,"0.00","0.0","0.0","39","54","24","  290","  300","23.9","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-15","12.75",,"0.00","0.0","0.0","47","54","33","  300","  290","33.1","46.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-16","2.01",,"0.00","0.0","0.0","40","55","21","   80","   80","12.1","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-17","2.68",,"0.00","0.0","0.0","41","58","25","  140","  140","8.9","12.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-18","8.05",,"0.00","0.0","0.0","49","62","39","  310","  310","23.0","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-19","4.70",,"0.00","0.0","0.0","49","58","34","  270","  270","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-20","4.70",,"0.00","0.0","0.0","44","61","27","   80","   90","15.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-21","2.68",,"0.00","0.0","0.0","43","62","27","  120","  190","6.9","10.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-22","6.26",,"0.00","0.0","0.0","44","65","26","  260","  250","23.9","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-23","16.11",,"0.00","0.0","0.0","55","65","35","   10","  270","35.1","47.0",,,,,,"    1","    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-24","4.25",,"0.00","0.0","0.0","38","45","22","   10","  360","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-25","2.46",,"0.00","0.0","0.0","35","51","22","   30","   30","8.1","10.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-26","6.26",,"0.00","0.0","0.0","40","61","22","  230","  230","16.1","16.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-27","4.25",,"0.00","0.0","0.0","51","69","32","  250","  270","13.0","17.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-28","7.61",,"0.00","0.0","0.0","52","73","37","  150","  150","21.0","28.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-29","9.62",,"0.00","0.0","0.0","54","60","37","  290","  300","23.9","33.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-30","10.74",,"0.00","0.0","0.0","46","47","31","   20","   30","23.0","30.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2020-12-31","4.70",,"0.00","0.0","0.0","35","50","22","  280","  280","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-01","4.25",,"0.00","0.0","0.0","36","51","23","  350","   30","8.9","8.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-02","6.93",,"0.00","0.0","0.0","37","56","18","  310","  300","21.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-03","6.93",,"0.00","0.0","0.0","45","60","26","  290","  290","23.0","31.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-04","3.58",,"0.00","0.0","0.0","49","64","31","  260","  250","21.0","31.1",,,,,,,"    1"
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-05","9.62",,"0.00","0.0","0.0","47","66","30","  270","  280","28.0","35.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-06","6.04",,"0.00","0.0","0.0","50","59","32","  340","  340","18.1","25.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-07","3.13",,"0.00","0.0","0.0","42","61","26","  240","  240","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-08","4.25",,"0.00","0.0","0.0","44","63","27","  110","   20","10.1","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-09","4.92",,"0.00","0.0","0.0","46","63","32","  150","  150","16.1","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-10","6.49",,"0.00","0.0","0.0","39","43","29","  110","  100","15.0","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-11","3.13",,"0.00","0.0","0.0","33","45","18","   30","   30","8.9","14.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-12","3.13",,"0.00","0.0","0.0","34","53","19","  220","  210","8.9","13.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-13","5.37",,"0.00","0.0","0.0","38","59","20","  220","  210","14.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-14","4.70",,"0.00","0.0","0.0","48","69","28","  320","  320","15.0","19.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-15","6.04",,"0.00","0.0","0.0","53","65","36","  360","  350","17.0","21.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-16","6.71",,"0.00","0.0","0.0","47","66","30","  350","  350","23.9","29.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-17","5.82",,"0.00","0.0","0.0","48","67","26","  230","  220","15.0","21.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-18","5.82",,"0.00","0.0","0.0","52","71","33","  220","  210","16.1","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-19","14.09",,"0.00","0.0","0.0","51","53","43","   60","   60","23.9","32.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-20","4.70",,"0.06","0.0","0.0","43","50","37","  360","  360","14.1","18.1",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-21","4.92",,"0.04","0.0","0.0","47","54","41","  250","  240","18.1","23.0","    1",,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-22","7.61",,"0.00","0.0","0.0","50","61","39","  230","  230","17.0","23.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-23","7.83",,"0.00","0.0","0.0","51","65","40","  250","  250","19.9","25.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-24","12.75",,"0.00","0.0","0.0","51","64","34","  270","  290","36.0","57.0",,,,,,"    1",
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-25","17.45",,"0.00","0.0","0.0","47","54","39","  240","  240","31.1","42.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-26","13.42",,"0.05","0.0","0.0","44","50","33","  270","  270","35.1","49.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-27","5.37",,"0.00","0.0","0.0","38","52","25","  360","  350","12.1","15.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-28","8.72",,"0.00","0.0","0.0","44","62","35","   10","  350","15.0","19.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-29","6.26",,"0.03","0.0","0.0","51","60","43","  250","  280","40.0","53.0",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-30","13.42",,"0.00","0.0","0.0","53","61","44","  260","  260","42.9","57.9",,,,,,,
"USW00023044","EL PASO INTERNATIONAL AIRPORT, TX US","2021-01-31","10.74",,"0.00","0.0","0.0","49","62","37","  100","   90","18.1","25.9",,,,,,,
